页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,关注数,粉丝数,性别,发布于,ip属地_城市,ip属地_省份,ip属地_国家
7,5.02627E+15,满洲里市融媒体中心,2024-4-23 10:25,【“智慧通关”畅通人文交流重要通道】2024年是中俄建交75周年，也是中俄文化年，为促进人文交流、民心相通，满洲里海关所属满洲里十八里海关积极打造“智慧通关”，不断提高监管效能和服务水平，搭建人文交流新桥梁，助力内蒙古跨境旅游繁荣发展。据了解，俄罗斯赤塔市、乌兰乌德市、伊尔库茨克市等地众多游客已经将满洲里市作为跨境旅游首选地。2024年一季度，满洲里公路口岸进出境旅客近10万人次，同比增长超6倍。随着中俄文化深入交流，越来越多的青少年选择去异国他乡开启一场别开生面的文化探索之旅。近日，正值俄罗斯春假，约有1400多名俄罗斯青少年组成的研学团通过满洲里公路口岸来到中国参加“寻迹万里茶道，相约呼伦贝尔”第六期国际青少年文化研学活动。“满洲里十八里海关的‘团体预约’通关模式大大提高了此次国际青少年文化研学旅游通关速度。满洲里近年来跨境旅游日趋火热，研学、商务考察也随之增多，我们的业务量骤增，海关的‘智慧通关’、高质量服务保障了进出境人员通关体验，也为我们的工作开展提供了良好的环境。”满洲里口岸国际旅行社现场负责人李楠表示。据了解，为保障研学团顺利通关，满洲里十八里海关专题研究大型团体通关保障措施，提前对接旅游企业，详细了解进境学生、陪同家长及教师数量及具体情况和行程，提前掌握旅客健康状况，创新运用“团体预约”通关模式，设立儿童专用通道，提供个性化通关流程。同时，积极发挥“智慧旅检”在高效通关中的关键作用，正常情况下，5秒即可通过卫生检疫一体化闸机、8秒完成单个行李机检，安全便捷的出入境通关环境大大节省了研学团通关时间，让广大俄罗斯青少年能够更快地投入到国际学习交流和文化体验中。接下来，满洲里十八里海关将进一步聚焦提升监管效能和服务水平，持续推进智慧海关建设，以智关之“智”畅通人文交流重要通道，大力支持内蒙古地区跨境旅游健康发展。,0,0,0,211,5.7万,m,,呼伦贝尔,内蒙古,中国
7,5.02627E+15,文山发布--官方微博,2024-4-23 10:16,#阅享有一种叫云南的生活#【文山州这个国门书屋搭建桥梁展示中国传统文化，登上《云南日报》】4月22日，《云南日报》头版刊发文章《我省多地立足实际做强国门书屋搭建文化交流桥梁——文化交融 民心相通》，其中提到文山麻栗坡县天保镇以国门书屋为阵地，开展形式多样的文化交流服务活动，丰富边疆群众的精神文化生活，展示中国传统文化。#书香彩云南#详情→（网页链接）（来源：《云南日报》）,0,0,0,157,34.8万,m,,文山壮族苗族自治州,云南,中国
7,5.02607E+15,王义桅,2024-4-22 21:26,民心相通超越西方公共外交作为国际关系学院公共外交研究生课的教学成果，本书由王义桅带领学生们将新时代公共外交案例研究成果集结而成。中国人民对外友好协会前会长李小林表示，“这部师生合作的论文集，不仅是新时代中国公共外交研究的又一力作，也将丰富人类对公共外交、民心相通的理解。”网页链接,0,1,3,122,211.5万,m,北京,,北京,中国
7,5.02604E+15,河口融媒,2024-4-22 19:26,【2024年首季度中（河口）—越（老街）交流实现良好开局 多领域合作成果丰硕】山水相连同谋发展，携手并进共创未来。近年来，中国河口深入践行“亲诚惠容”理念，与越南老街不断深化政策沟通、设施联通、贸易畅通、资金融通、民心相通，不断拓展合作领域。2024年一季度，中国河口县与越南老街市开展交流合作12次，其中派出代表团4次，邀请越方代表团来访8次，多领域交流向纵深发展……网页链接,0,0,0,87,1016,f,,红河,云南,中国
7,5.02599E+15,AzureXiao,2024-4-22 16:05,钢琴艺术家孔祥东对此很是认同。最近，上海文艺活动精彩纷呈，往往一晚上有十几场演出。“即便如此，凡尔赛管弦乐团的演出几乎座无虚席。两国之间的交流，归根到底还是依靠民心相通。”,1,0,1,694,70,f,上海,,上海,中国
7,5.02594E+15,国际商报,2024-4-22 12:37,“一带一路”共建强力推进 相互免签促进民心相通中马打造中国东盟合作典范■ 本报记者 刘  旭过去，马来西亚人员赴中国申请签证时，需要先在线上预约，再前往签证中心办理，整个过程要花费两周到一个月的时间。如今，马来西亚民众只需订张机票、拿起行李就能前往中国，开启一段“说走就走”的中国行程。今年4月，中交马来西亚东海岸铁路项目第四分部圆满完成1896榀T梁的架设任务，这是中国企业在海外承建的最大单体交通基础设施项目之一，两国共建“一带一路”成果丰硕；2023年，中国与马来西亚双边贸易额达1902.74亿美元……一个个令人欣喜的变化、一项项激动人心的工程建设、一组组耀眼的数字，展示出双方在人文、互联互通、经贸等各领域务实合作的成果，共同创造更加繁荣美好的未来。双边人员往来更为便利近年来，中马两国人员经贸往来纽带日益紧密。2019年，中马双边往来人数达379.58万；2023年，中国驻马来西亚大使馆共审发签证近26万份，单日审发签证申请最高超过4000份，在签证申请高峰时期，中国驻马使馆会同吉隆坡中国签证申请服务中心畅通办证渠道，为重要紧急商务团组和个人、人道主义事由等提供“绿色通道”服务达上万人次。而中国对马来西亚等新增6国实行免签政策更是进一步推动了两国人员便利化往来。2023年11月24日，中国政府宣布对包括马来西亚和法国、德国、意大利、荷兰、西班牙等6个国家试行单方面免签政策，即自2023年12月1日至2024年11月30日期间，马来西亚持普通护照人员赴华经商、旅游观光、探亲访友和过境不超过15天，可免办签证入境中国。同期，马来西亚政府也宣布，自2023年12月1日至2024年12月31日，对中国公民实施入境30天免签的便利措施。这些便利双边人员往来的政策受到两国人民的欢迎和积极响应。免签政策试行首日，马来西亚公民免签入境中国1113人次，是实行免签6国中入境人数最多的国家。据统计，截至2024年3月18日零时，昆明出入境边防检查站共验放6国入境旅客2.14万余人。其中，得益于“免签+直航”便利因素，中马人员往来更加频繁，昆明长水机场口岸马来西亚籍旅客入境数量增加迅猛，高达2.07万余人，占比96%。免签政策不仅有利于推动两国企业和商业人士的往来，还推动了两国旅游业的发展。随着中马两国日益重视和积极推动各领域的交流与合作，双边人员往来日益便利化，两国的友好关系将更多惠及两国人民。中国风、国际范、马来味马来西亚东海岸铁路项目于2017年8月9日开工，今年4月，该项目第四分部完成1896榀T梁的架设任务。马东铁项目是中马共建“一带一路”标志性项目，这条全长665公里的铁路蜿蜒而行，是连通马来西亚东西海岸的“陆上桥梁”。马东铁项目计划于2027年投入运营，一旦结项投运，将具有举足轻重的意义。马来西亚交通部部长陆兆福将马东铁项目描述为弥合马来西亚东西海岸之间发展差距的“游戏规则改变者”。陆兆福表示，关丹人乘坐马东铁可以在1小时30分钟内到达吉隆坡，而改行公路则需3小时。秉持“中国风、国际范、马来味”的文化理念，在马承建工程的中国企业加强属地融合，为沿线人民带来实实在在的好处。 据了解，马东铁项目土建部分以中国标准为基础并结合马来西亚标准，钢轨、机车车辆、信号系统等使用中国标准。马东铁项目实现了中国标准和东道国标准的融合，为中国标准“走出去”积累了经验。另外，马东铁项目已为马来西亚及周边国家创造大量就业机会，截至2023年10月底，为马来西亚及周边国家提供超过1.8万个就业机会，招录属地员工累计超过6500人次，合作的当地企业超过1900家，培训了约1100名学员。特别值得一提的是，马东铁项目开发还做到了与环境保护相结合。据了解，马东铁项目穿越多个森林保护区，因此项目团队在选线设计时重点利用既有铁路红线和废弃铁路，通过努力，项目穿过森林保护区的数量从设计预期的35个减少至13个，森林保护区影响面积减少比例达89.2%。该项目还设计了高架桥，方便大型动物自由行走。届时，马来西亚民众乘坐这趟火车时将感受到“人在车中坐，车在画中游”的情景。过往十年，在共建“一带一路”框架下，中企在马来西亚投资了一系列项目，包括东海岸铁道、中马关丹产业园区和沙巴天然气运输管道等等。这些项目极大地发展和改变了马来西亚的社会与经济面貌。纸短情长，道不尽民心相通，2024年是中马建交50周年，以此为契机，中方双方将持续携手共同创造更加繁荣美好的未来。,1,0,0,4979,8.6万,f,,北京,北京,中国
7,5.02575E+15,你且5997,2024-4-22 0:05,君霄cp  八府巡按李☁️霄巡回演唱会胜利收官，所到之处，民心相通，张灯结彩，欢呼雀跃。☁️大人剧目振聋发聩，唱腔余音绕梁，美貌惊为天人。如此盛况实属世上少有，不可复制。祝福并祈祷，愿君霄洪福齐天，艺术生命常青。 另外祝我能摆脱束缚，早点进剧场看大戏。 图源来自超话大神。 ,0,2,15,142,21,f,山西,晋城,山西,中国
7,5.02517E+15,新时代中国外交思想库,2024-4-20 10:00,【国际人士：#全球文明倡议# 有利于增进各国理解、信任与合作】全球文明倡议提出一年来，促进了不同文明间的交流与互鉴，加强了各国人民之间的了解与友谊，凝聚了国际社会的合作与共识。在中国与国际社会共同努力下，各国人文交流、文化融合与民心相通开创了新的局面。国际人士认为，在当前国际形势下，全球文明倡议的提出正当其时，有利于增进各国之间的理解、信任与合作，为人类文明的发展作出了重要贡献。（新华社） 新时代中国外交思想库的微博视频,7,2,9,82,345.7万,m,,北京,北京,中国
7,5.02483E+15,聚焦拉美,2024-4-19 11:15,【中国公共外交协会邱小琪副会长率团访问萨尔瓦多】4月11日至13日，中国公共外交协会副会长邱小琪率团访问萨尔瓦多，访问期间分别会见萨尔瓦多总统布克尔及外长希尔，就进一步深化双边关系交换意见。4月12日，“推动民心相通，促进中萨关系发展”对话会在中国援建的萨尔瓦多国家图书馆举行。邱小琪副会长、中国驻萨大使张艳辉、萨最高法院院长洛佩斯、萨总检察长德尔加多、总统府贸易和投资国务秘书卡坦、立法大会外委会主席费格罗亚、文化部长布雷特斯、教育部长皮内达和来自萨政府部门、专家学者、媒体及企业家代表150多人参加。随团来萨的少林寺武僧现场表演中国功夫，引得热烈掌声和赞叹。,0,0,7,904,27.2万,m,,北京,北京,中国
8,5.02482E+15,成都国际铁路港,2024-4-19 10:50,【外交部：中老铁路为促进地区繁荣按下“快进键”】日前，中老铁路国际旅客列车开行迎来一周年。外交部发言人林剑4月15日在例行记者会上表示，中方期待中老铁路不断跑出“加速度”，为促进地区繁荣按下“快进键”，绘就民心相通、发展相融的美丽画卷。（新华社）  外交部：中老铁路为促进地区繁荣按下“快进键” ,0,0,0,610,9279,m,,成都,四川,中国
8,5.02454E+15,王义桅,2024-4-18 16:01,"衢州：世界民心相通的地方真正的英雄是人民，拯救大兵杜立特的衢州人民有《拯救大兵雷恩》，也应有《拯救大兵杜兰特》，拍电影，进教科书，上网。《寻找杜立特》纪录片两句话：“我们不能给你要什么就给什么，但是我们一定做到有什么就给什么。”现场苏珊父奥扎克先生：“我们今天怎么活着，决定他们牺牲的意义。”以共享史观塑造中美命运共同体王义桅（中国人民大学国际事务研究所所长、国际关系学院教授）中美是战略竞争关系，还是命运与共关系？这折射出对中美关系本质和未来走向的根本认识差异。认为中美是一种零和博弈的所谓霸权竞争关系（美其名曰“战略竞争”），实际上是过时的老大-老二思维方式作怪，或山巅之城的固执。今天的世界进入数字文明时代。数字文明时代的根本逻辑不同于第一产业、第二产业、第三产业分类清晰的工业文明时代，正塑造跨界融合创新共同体。为此，我们要塑造一种中美共享的历史观，探寻中美共享的身份认同，共享的未来。历史上，清朝曾经把美国驻华大使蒲安臣派往驻美国大使。蒲安臣成为中美两国共享的大使。现在看起来像天方夜谭。香港大学徐国琦教授在《中国人与美国人:一部共有的历史》对此做了很深入的描述：蒲安臣、留美幼童、戈鲲化、古德诺、杜威等人的故事塑造了中美共同记忆、共同身份和认同。我们今天的技术手段更先进，如AI实现历史人物的复活和穿越，应该挖掘更多共享的历史，包括司徒雷登和华人华侨，将历史上默默连结中美情感纽带，从后天看明天，编织成中美明天的光荣与梦想。如果说飞虎队是反法西斯战争中美并肩战斗的象征，那么浙江衢州则上演了中美民间友好、军民情谊的可歌可泣事迹。美国英雄杜立特执行东京大轰炸任务时，是冒着必死信念的，无论如何也想不到为中国老百姓营救，塑造了在中美共享历史的美好记忆。国之交在于民相亲，民相亲在于心相通。美国著名公共外交学者尼古拉斯·卡尔（Nicholas J Cull）在新作《公共外交：数字时代全球参与之基础》Nicholas J Cull Public Diplomacy: Foundations for Global Engagement in the Digital AgePolity Press,2019序言中记录了一个八岁女孩和他小儿子的对话：女孩：你老爸的工作是个忽悠，根本没有公共外交那么回事儿。儿子：当然很重要，公共外交阻止了一连串的战争。女孩：好吧，说说看。儿子：这些战争都叫第三次世界大战。在联合国教科文组织总部大楼前的石碑上，用多种语言镌刻着这样一句话：“战争起源于人之思想，故务需于人之思卫和平之屏障。” 卡尔的论述，赋予公共外交以超越国家层面的普遍意义，即通过思想沟通，维护世界和平。中美之间有对抗，但也有共同的希望和梦想。浙江衢州所做的，不只是中美公共外交事情，更是塑造中美共享史观、在人之思想中筑起保卫和平之屏障。习近平主席指出，“中美关系希望在人民，基础在民间，未来在青年，活力在地方”。热烈祝贺浙江衢州举办“杜立特行动”大救援文化交流系列活动！希望早日将杜立特行动拍成电影，建成主题公园，打造中美共享历史纪念馆，成为构建中美命运共同体的试验田，幸哉！伟哉！",0,3,17,122,211.5万,m,浙江,杭州,浙江,中国
