页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,关注数,粉丝数,性别,发布于,ip属地_城市,ip属地_省份,ip属地_国家
16,4.99665E+15,哈密发布,2024-2-1 17:09,#高质量发展调研行#【提升互联互通水平！哈密市加快立体交通建设】作为亚欧大陆桥要道咽喉城市、“丝绸之路经济带”门户枢纽，近年来，哈密市充分发挥区位优势，不断加快交通基础设施项目建设，逐步构建系统完备、高效实用、智能绿色、安全可靠的现代基础设施体系，使立体互联互通交通网更畅达，为哈密经济社会高质量发展提供有力支撑。网页链接 #哈密身边事#,1,0,0,920,13.4万,f,,哈密,新疆,中国
16,4.99662E+15,心灵之窗也,2024-2-1 15:01,"滨州联通推进双千兆网络在工业园区深度覆盖    2024年以来，滨州联通开展双千兆网络深度覆盖专项行动，利用网络新技术助力企业内外网升级改造，全力推进32个工业（产业）试点园区数字基础设施建设，实现光缆千兆网和5G网络全覆盖，促进企业生产与IT网络互联互通，助力园区企业数字化转型。    据悉，滨州联通开展该项行动，旨在落实滨州市委市政府关于全面提升工业园区数字服务能级、加强园区企业数字化标准化建设要求。为精准定位园区网络弱覆盖区域，滨州联通采用市县两级一体化调度体系，成立专家攻坚团队对32个工业园区开展拉网测试,集中对站址进行勘察和设计，明确建站位置，调集建设队伍，开展设备及天线安装、光缆布放及调通、后台数据制作等各项工作，在14天内完成6处主干光缆建设，9处配线光缆建设，建设宽带端口1280个。经建设优化后，工业园区的网络质量获得大幅度提升，5G网络覆盖率达到了98%以上，千兆宽带覆盖率达到100%，32个工业园区内具备了10GPON千兆接入及互联网、数字电路、云联网等业务开通能力。    本次工业园区网络无缝覆盖完成后，将为工业园区内入住的工业企业尤其是规上工业企业、产业龙头企业提供一体化的工业互联网基础网络设施、基础计算设施、基础存储设施保障。通过千兆专线、千兆5G、物联网、人工智能等技术，为工业园区的设备联网和质量检测、工人办公和安全管理、视频汇聚和AI监测、质量追溯和智能仓储等应用场景解决后顾之忧，推动工业企业的数字化转型进程，助力滨州“制造强市”三年攻坚行动有效落地实施。    下一步，滨州联通将认真贯彻落实市委市政府决策部署，重点推进工业园区5G网络、千兆光网等新型网络增强覆盖，完善工业园区数字基础设施，引导园区培育数字技术示范应用，推动基础设施新型化、园区管理智能化，建设一批智慧园区示范典型，加快形成数字产业集聚效应，促进产业数字化转型，为品质滨州建设贡献滨州联通力量。",0,0,1,3958,2万,m,山东,滨州,山东,中国
17,4.99659E+15,江苏好网民,2024-2-1 12:49,#开局之年看江苏# 2023年，江苏进一步完善农村交通基础设施，实现城乡互联互通、农村公路安全隐患逐年减少。2023年，全省完成新改建农村公路3064公里，规划发展村庄双车道四级以上公路通达率达到98.4%；桥梁改造完成721座，完成全年任务的180.25%；实施农村公路安全生命防护工程15283公里，完成全年任务的382%。#中国式现代化高质量发展江苏新实践# （来源：江苏新闻 )江苏新闻的微博视频,0,0,1,3741,26.8万,m,,南京,江苏,中国
17,4.99626E+15,今日潮汕在线,2024-1-31 15:01,我市以交通拉开发展建设大框架，积极推进交通基础设施互联互通网页链接 ,0,0,0,2214,15万,m,广东,汕头,广东,中国
17,4.99618E+15,汕头日报,2024-1-31 9:50,【我市以交通拉开发展建设大框架，积极推进交通基础设施互联互通】交通是经济的“大动脉”、发展的“先手棋”。1月5日召开的省委常委会会议强调汕头要加快建设省域副中心城市，推动汕潮揭都市圈协同发展。市委十二届七次全会提出，要提升省域副中心城市发展能级，强化区域辐射带动作用，全力打造汕潮揭都市圈主中心。加速“硬联通”推动汕潮揭都市圈协同发展,0,0,0,119,22.1万,m,,汕头,广东,中国
17,4.99591E+15,青岛西海岸新闻网,2024-1-30 15:52,推进基础设施互联互通，积极创建国际性综合交通枢纽城市，完善综合立体交通网和现代流通体系，加快济滨高铁、济枣高铁建设，推进济南至宁津、商河至高青、绕城大北 网页链接 ,0,0,0,183,17万,m,,淄博,山东,中国
17,4.99561E+15,济南时报,2024-1-29 20:01,【济南都市圈发展规划获省政府常务会议审议通过】充分发挥济南市辐射带动作用，着力推动基础设施互联互通、产业发展分工协作、生态环境联保联治、公共服务便利共享、城乡区域融合发展，统筹发展和安全，加快建设具有全国重要影响力的济南都市圈。 周乃翔主持召开省政府常务会议 ,0,15,5,2234,1056.6万,m,,济南,山东,中国
17,4.99446E+15,快兰斯24小时财经直播2,2024-1-26 15:50,实时播报：【“十四五”以来我国已累计新建管道超1万公里】近年来，我国大力推动油气管网基础设施建设，一批国家重点项目加速建设、顺利投产，“十四五”开局以来累计新建管道总里程超1万公里，创历史新高。中俄东线中段、西气东输三线枣阳到仙桃段、潜江到韶关输气管道以及一批互联互通工程在2023年完工投产。西气东输四线吐鲁番到中卫段、西气东输三线中卫到仙桃段以及川气东送二线在2023年相继开工。（央视新闻）,0,0,0,26,7.1万,m,广东,广州,广东,中国
17,4.9937E+15,电网头条,2024-1-24 13:22,【辛保安董事长与亚洲基础设施投资银行行长金立群会谈】1月23日，中国国家电网有限公司董事长辛保安在北京与亚洲基础设施投资银行行长兼董事会主席金立群举行会谈，就推动电网互联互通、促进能源绿色转型、加快亚洲基础设施建设等展开交流，进一步深化务实合作，推动共建“一带一路”高质量发展。国家电网公司副总经理金炜，亚投行副行长康斯坦丁参加会谈。详情见：辛保安董事长与亚洲基础设施投资银行行长金立群会谈,9,5,11,1003,20.8万,f,,北京,北京,中国
17,4.9934E+15,张新原,2024-1-23 17:43,国内咨询机构科方得Co-Found智库研究负责人张新原向《华夏时报》记者表示，《规划》对广东和大湾区未来的经济社会发展具有重要影响。在《规划》的指导下，广东和大湾区将实现基础设施互联互通、产业协同互补互促、公共服务共建共享、生态环境共保共治，进一步推动经济社会发展，构建国际一流湾区和世界一流城市群。网页链接 网页链接,0,0,0,2872,1万,m,辽宁,大连,辽宁,中国
17,4.99312E+15,huWolfric,2024-1-22 23:06,$能链智电(NAAS)$ 作为新能源资产运营商，凭借在推动新能源产业数字化升级、加强新能源基础设施互联互通等方面的创新能力和技术实力，能链智电获评“2023年度先锋企业”。能链智电获评“2023年度先锋企业”，反映出该企业的创新能力、商业价值和社会价值得到业界高度认可。$新能源ETF(SH516160)$ ,0,0,0,20,17,f,,,,
18,4.99299E+15,江苏新闻,2024-1-22 14:29,【#2023年江苏新建改建农村公路3064公里#】2023年，江苏进一步完善农村交通基础设施，实现城乡互联互通、农村公路安全隐患逐年减少。2023年，全省完成新改建农村公路3064公里，规划发展村庄双车道四级以上公路通达率达到98.4%；桥梁改造完成721座，完成全年任务的180.25%；实施农村公路安全生命防护工程15283公里，完成全年任务的382%。#2024江苏省两会#  江苏新闻的微博视频,6,0,7,1493,506.8万,m,,南京,江苏,中国
18,4.9927E+15,南方网,2024-1-21 19:28,#广东经济挑大梁#【新进步 新气象｜一图速览“百千万工程”开局起步“高分答卷”】2023年4月，习近平总书记在广东考察时强调，全体人民共同富裕是中国式现代化的本质特征，区域协调发展是实现共同富裕的必然要求。广东要下功夫解决区域发展不平衡问题，加快推进交通等基础设施的区域互联互通，带动和推进粤东、粤西、粤北地区更好承接珠三角地区的产业有序转移。直面“突出短板在县、薄弱环节在镇、最艰巨最繁重的任务在农村”的挑战，一项推动高质量发展的“头号工程”在南粤大地擂响战鼓——广东深入实施“百县千镇万村高质量发展工程”（简称“百千万工程”），并将其写入了省委“1310”具体部署，要求全面推进县镇村高质量发展，不断缩小城乡区域差距，加快把短板变为潜力板。全省122个县（市、区）、1609个乡镇（街道）、2.65万个行政村（社区）蓬勃发展，呈现出创先争优、苦干实干的新气象。过去一年，“百千万工程”进展如何？取得了哪些亮眼成绩？让我们通过一张长图速览。#2024年广东两会# 新进步 新气象｜一图速览“百千万工程”开局起步“高分答卷”,0,0,1,65,254.7万,m,,深圳,广东,中国
18,4.99219E+15,汕头橄榄台,2024-1-20 9:29,汕头：推进交通基础设施互联互通 推动汕潮揭都市圈协同发展网页链接 ,0,0,3,136,44.2万,m,,汕头,广东,中国
18,4.99201E+15,东方之猪-,2024-1-19 21:55,近日，由中国互联网新闻中心(中国网)主办的“2023科技企业先锋榜”评选活动正式结束。作为新能源资产运营商，凭借在推动新能源产业数字化升级、加强新能源基础设施互联互通等方面的创新能力和技术实力，能链智电(NASDAQ:NAAS)获评“2023年度先锋企业”。 ,2,0,1,64,6,m,广东,东莞,广东,中国
18,4.992E+15,绿色新能源,2024-1-19 20:58,【车路协同，路侧智驾基础设施推广】为了加速推广L3级自动驾驶，国内路侧智驾基础设施建设将参与到城市智能网联汽车系统的建设中。  其核心是通过车端与路测基础设施的互联互通，有效弥补车载端感知不足，提升驾驶安全性，降低车端成本，这还需要大规模的基础设施建设。 ,0,0,0,1202,2965,m,北京,北京,北京,中国
